review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,review_text,hotel_name,city,country_x,star_rating,lat,lon,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base,user_gender,country_y,age_group,traveller_type,join_date
6991,1829,6,2023-02-22,9.1,8.6,9.0,8.5,9.5,9.5,9.2,Town fish police of cell tell writer. Call box store really bag watch some.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Other,Russia,25-34,Solo,2023-11-24
6992,67,14,2020-06-20,9.0,9.6,9.1,8.2,9.6,8.2,8.7,"Know current heart. Attorney miss perhaps foot.
Whole various ready. Go tell when condition. Early speak Mrs rock weight.",Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,United States,35-44,Couple,2021-05-11
6993,96,25,2023-04-18,8.9,8.8,8.8,9.3,9.2,9.0,7.9,Music trip always window. Past mean community though until fight. Feel or rich meeting event job.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Male,China,25-34,Business,2024-07-10
6994,382,7,2021-09-12,9.0,9.6,8.9,8.9,9.2,9.3,8.1,Against war kitchen itself own activity else. Beautiful actually others.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,South Africa,45-54,Family,2024-08-23
6995,1321,19,2022-12-02,9.0,8.7,8.5,8.4,9.6,9.1,9.5,Control until many free discover science put better. Near bag make action.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,Turkey,45-54,Solo,2024-02-10
6996,1549,4,2021-05-01,9.0,9.3,9.1,9.1,8.5,9.6,8.0,"Give order present beautiful.
Office stand else determine article business. Seem customer item either focus arrive.",Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Female,Canada,45-54,Family,2024-03-12
6997,410,18,2020-09-16,8.7,8.8,9.2,8.5,9.1,8.3,7.8,Gas red condition local citizen approach network. Whatever none require student fish somebody adult simply.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Male,United Kingdom,45-54,Couple,2023-02-21
6998,1276,25,2020-01-17,9.1,8.2,9.3,9.6,9.4,9.6,8.2,Break four understand option watch.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Female,France,45-54,Business,2022-11-17
6999,1228,13,2020-03-04,8.8,8.9,8.5,8.6,8.9,9.2,8.5,"Quite week myself future. Involve lot factor.
Really industry investment what significant evening my. Amount up first thing design.",The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,United States,25-34,Solo,2024-08-22
7000,1003,3,2021-06-23,8.7,8.7,9.5,8.5,9.0,8.6,7.6,Example look investment must win. Man page face. World attack another term safe world.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,Germany,25-34,Couple,2021-01-28
7001,417,13,2023-08-10,9.0,9.2,9.7,8.6,9.4,8.1,8.9,But spring wish cultural school prepare hard.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,Canada,45-54,Couple,2021-07-19
7002,1446,11,2024-09-05,9.1,9.4,8.9,9.4,9.1,8.9,8.9,Size school sing note trouble people attorney. Her method during professional. Wrong make time moment public way office hair.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,Japan,35-44,Family,2022-12-25
7003,895,9,2020-04-15,8.8,8.2,8.8,8.9,9.2,9.3,8.1,Plan large some suddenly reason. Sister group quite better several democratic painting.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,United States,25-34,Business,2021-08-15
7004,891,7,2023-06-23,8.7,9.0,8.2,8.1,9.3,8.8,8.5,Face federal but quality fire food bill. Who style national their heart. Necessary very nation sure young international.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,Italy,45-54,Solo,2023-01-14
7005,1984,12,2022-10-11,8.7,8.2,8.7,8.8,9.5,8.5,7.7,High quite interest Congress. Rule situation allow world. Meet maintain garden about your hold.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Female,Thailand,55+,Business,2024-01-30
7006,1928,17,2024-06-14,9.1,9.9,9.6,8.8,9.0,8.7,8.3,Section maybe face. Eight house protect leg heart despite father.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,India,35-44,Couple,2021-12-02
7007,1847,12,2022-05-14,8.7,8.7,9.2,8.5,8.9,8.1,8.3,Speak most similar design many crime look camera. Sell degree official bad door. Probably offer effect mention food a war. Tax easy sign fly.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Female,Germany,35-44,Couple,2020-11-07
7008,469,1,2024-01-26,8.9,9.7,9.5,8.8,9.4,8.2,7.6,Floor option mean meet wish.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,China,45-54,Couple,2025-07-23
7009,1950,3,2023-09-03,9.0,8.9,8.8,8.1,9.3,9.8,9.1,Station wear both standard food. Ever age culture some only early. Threat bad five they according wide send address.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,South Korea,25-34,Solo,2025-07-15
7010,1847,24,2021-11-02,8.9,9.5,9.3,7.9,9.3,8.6,8.5,"Return question thing war. Almost simple high believe all responsibility wear.
Speak travel name easy listen cost. Affect summer enter ground.",The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,Germany,35-44,Couple,2020-11-07
7011,873,5,2023-05-23,9.2,9.9,8.9,9.5,9.0,9.2,8.8,Boy heart space build glass. Financial once first in. Million this baby blue.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,Turkey,45-54,Family,2022-06-15
7012,501,16,2022-11-09,8.9,8.5,9.1,9.1,9.3,9.5,7.4,Read should war card serve until. Blue speak toward north fly leg day. Forward she now join.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,Japan,25-34,Business,2020-12-09
7013,1224,22,2022-09-09,9.3,10.0,9.3,8.8,9.6,9.4,8.8,Standard anything five. Perform piece represent develop son out eight. Social floor expect college require.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,United States,35-44,Family,2021-04-21
7014,126,23,2025-08-27,8.8,9.5,9.0,7.9,8.8,8.8,8.5,Difference even something. Beyond kid ago control happen set ability control.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Female,Brazil,25-34,Couple,2024-05-12
7015,551,5,2021-09-01,9.0,8.8,8.6,9.7,9.5,9.6,7.3,Quite attack lot born crime decade especially.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,Germany,35-44,Business,2021-08-27
7016,118,19,2024-10-29,9.2,9.9,9.6,8.5,9.4,8.6,8.7,Animal activity marriage wall use bar. Believe fast long change. White career free remember wall nice need second.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Other,Netherlands,25-34,Couple,2024-05-29
7017,18,23,2023-12-20,9.0,9.3,8.8,8.1,9.5,8.9,8.9,Leader social find film. Democrat ok friend recently food five often.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,India,18-24,Couple,2023-04-16
7018,1979,23,2021-12-14,8.7,9.3,9.4,7.9,8.8,8.2,8.3,Fast effect hospital keep phone as. Use really else beautiful together. After owner door television size art arm believe.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,Turkey,55+,Couple,2023-01-02
7019,1958,19,2021-12-16,9.0,9.8,9.7,7.9,9.3,8.4,8.6,Effect catch measure your. Boy paper mention miss although book.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,India,55+,Couple,2023-10-04
7020,935,20,2021-02-18,9.0,9.4,9.0,8.8,9.6,9.0,8.1,Billion eight task consumer city someone. Produce hair between suddenly discover order. Crime democratic policy thank late either.,The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Male,Japan,35-44,Couple,2024-01-16
7021,923,16,2025-09-09,8.9,9.5,9.2,8.8,8.6,9.0,8.4,Picture call training mean whatever each. Despite effect writer issue.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,South Korea,25-34,Couple,2023-11-03
7022,1088,12,2025-10-29,8.6,7.8,8.2,8.6,9.6,8.9,8.0,Animal open respond cost recent real doctor. Receive morning training safe poor. Exist score world gun. Next check threat boy hope various.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Other,Australia,35-44,Business,2024-05-11
7023,33,15,2021-07-17,9.1,9.4,9.4,8.8,9.1,8.9,8.9,Stuff go gas still strong kind debate. Tree college six say market inside model million. Receive meet day laugh.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Female,India,35-44,Family,2022-03-05
7024,456,3,2025-07-03,8.9,8.7,9.0,9.5,8.7,8.7,8.8,Scientist rise they whether cause short. Sell recent magazine financial whatever. Take civil expect exist pretty.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,United Kingdom,25-34,Family,2023-05-24
7025,1403,13,2022-06-05,8.7,8.5,8.6,8.3,9.5,9.3,7.4,Us within new respond sense save seat. In miss become personal house understand herself matter. Concern traditional community who adult.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,United Kingdom,35-44,Business,2023-10-10
7026,254,8,2021-08-21,8.7,8.0,8.8,8.4,9.7,9.1,7.5,Open board easy contain. Explain mind individual stage. Player still administration including crime billion order.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,France,35-44,Business,2022-03-24
7027,363,5,2022-07-05,9.3,8.6,9.4,9.4,9.2,9.7,9.3,Information half everyone talk cultural son area. Hand within data laugh wish.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,Germany,35-44,Solo,2021-10-25
7028,1047,22,2024-04-25,9.2,10.0,9.7,8.2,9.1,8.9,8.9,Minute foot effort. Up blood foot important. Card water air wonder office.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,Brazil,25-34,Couple,2023-08-29
7029,968,15,2023-07-26,8.8,8.2,8.6,9.0,8.9,9.2,8.9,Room go bed hand sign such pay. Candidate special everybody at. Until respond prove place bank score. Player than west hold report.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Female,Germany,35-44,Solo,2023-10-18
7030,1293,2,2024-12-02,8.9,8.9,9.4,8.2,9.7,8.4,8.4,Black blood wrong hope less sport. Beyond mission player never develop.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,South Africa,25-34,Couple,2021-03-04
7031,1793,24,2021-10-22,8.5,8.6,8.9,8.0,9.3,8.1,8.0,Share design music. Girl center trouble likely behind control forget.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,Germany,35-44,Couple,2021-09-27
7032,1403,7,2024-08-24,8.7,8.3,9.1,8.5,9.8,8.9,7.2,Bank audience news. Thousand early decade front Mr enter vote car.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Female,United Kingdom,35-44,Business,2023-10-10
7033,436,25,2021-06-06,8.8,8.5,8.5,8.3,8.8,9.0,9.6,"Guess report grow employee. Health allow theory debate agent doctor activity.
Laugh use effect institution. Hand hear compare include.",The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Other,South Korea,18-24,Solo,2023-10-29
7034,195,2,2024-06-29,8.7,8.9,9.6,8.1,9.1,8.3,7.6,Life traditional Republican such authority. Really ago exactly main growth. Nation voice letter meeting figure.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,Canada,18-24,Couple,2022-12-14
7035,1782,10,2024-07-05,9.2,10.0,9.4,9.5,8.3,8.7,8.9,Art event personal church box. Figure end defense across law money. Boy range only near husband bill artist animal.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Female,United States,35-44,Family,2021-12-03
7036,867,18,2025-06-20,8.5,8.1,8.6,8.2,9.1,8.6,8.6,Quickly economic ever cell choice matter. Property position policy those drop floor should. Republican assume find sit likely.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Male,Canada,25-34,Solo,2022-03-29
7037,1618,9,2020-09-09,9.0,9.9,9.3,8.3,8.6,9.3,8.5,"Hair fire possible south seek never. American account major them.
Probably great bag law tonight ten. Fund east part space actually source many.",Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Male,Italy,35-44,Couple,2023-11-26
7038,29,1,2020-03-28,8.7,8.3,8.8,8.6,8.9,8.9,8.6,Perform traditional fear fight exist. Beautiful fill each method such. Although person let better our small bed.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,Brazil,45-54,Solo,2025-05-08
7039,1167,4,2023-06-23,8.7,8.9,8.2,9.6,8.7,9.0,7.1,"Four among likely. Push pass ever those when.
Republican agent prove exactly. Save interesting only remain fill certainly.",Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Female,Brazil,35-44,Business,2022-12-07
7040,1027,13,2022-06-14,8.9,9.6,9.4,7.8,9.0,8.5,8.4,Military anything everyone thing. Director statement public fire want effect camera population. Notice plant decade interesting.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,Australia,35-44,Couple,2024-11-12
7041,453,24,2020-06-27,8.7,9.1,9.3,7.8,9.0,8.3,8.4,Candidate while night relate continue pick expect price. Again professional financial Mrs fight central. My effect experience.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,United Kingdom,35-44,Couple,2020-08-28
7042,236,16,2021-02-19,9.0,9.2,8.5,9.2,8.7,9.3,9.0,Great effort see. Account under body tell world. Public recently teach consider stock.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,United States,18-24,Solo,2024-01-31
7043,1447,22,2020-07-18,9.0,8.5,8.7,9.1,9.6,9.0,8.5,Stage shoulder director spend thus food. Attention American teach get. Heavy bed author professor group operation.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Egypt,35-44,Business,2025-04-29
7044,175,9,2023-02-26,9.0,9.1,9.9,8.5,8.8,9.2,8.1,Return so election address five beat. Ahead send anyone travel. Mind toward share continue month white.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,Russia,55+,Couple,2023-10-21
7045,1626,18,2025-10-16,8.9,9.2,9.1,8.7,8.7,8.9,8.7,Energy will general ask finish. More treatment across half. Seem only human should staff base despite.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Male,Turkey,35-44,Family,2021-12-09
7046,632,11,2022-01-29,8.9,9.3,9.2,8.5,9.3,8.2,8.5,Often different pretty table reflect. How test tend. Wonder accept day.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Female,France,25-34,Couple,2024-09-20
7047,216,1,2022-05-27,8.9,9.1,9.5,8.2,9.5,8.4,8.1,Power visit skin image executive wall strong. Fast size knowledge tough. Room some here region sea lawyer radio.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,Germany,25-34,Couple,2025-03-08
7048,1175,5,2025-05-20,9.2,9.2,9.3,9.2,9.0,9.4,9.0,"Glass decide could admit for process billion.
Data debate this miss. Treatment level role test sign economy speech people.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,United Arab Emirates,18-24,Solo,2023-10-09
7049,216,25,2025-07-22,9.2,9.5,9.8,9.0,9.4,9.0,8.4,Source indeed on hope. Leave writer one sense manager western. Question performance wide former site focus. Region state course behind doctor.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Male,Germany,25-34,Couple,2025-03-08
7050,1443,13,2024-12-06,9.0,9.6,8.4,9.1,9.1,8.7,9.0,"Industry evening final. Floor interview just. To model turn scene think.
Voice talk development walk husband more. On general own type these.",The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Other,South Africa,45-54,Family,2024-06-14
7051,115,3,2022-07-14,9.0,9.1,9.7,8.7,9.4,8.9,8.0,Truth box east them. Type pressure sport line role hot enough.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,United States,45-54,Family,2021-03-17
7052,1560,17,2021-06-08,8.7,8.0,8.5,8.5,9.3,9.5,7.5,Beautiful help require camera. Enter teach commercial public too lose idea.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,Mexico,25-34,Business,2023-07-06
7053,1994,12,2021-06-07,8.9,8.7,8.7,8.8,8.8,9.3,9.0,Study it material authority. Of cut benefit lot. Political perhaps box wonder structure major yeah.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Other,Netherlands,35-44,Solo,2022-04-28
7054,1069,19,2020-07-01,9.1,9.4,9.6,8.0,9.8,8.4,8.7,History material role pass century your. Oil dark image sense down.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,Brazil,35-44,Couple,2024-01-27
7055,204,5,2022-05-09,9.1,8.5,9.1,9.3,9.1,9.7,8.2,"One film meet letter audience.
Writer respond probably second spring.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,Italy,25-34,Business,2024-08-04
7056,1120,5,2020-05-03,8.9,9.2,9.2,8.6,9.1,9.2,8.1,Development simple travel radio life. Represent safe small author. Fund director record law animal son apply.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,Argentina,35-44,Couple,2024-12-30
7057,1688,16,2022-10-21,9.1,9.1,10.0,8.0,9.3,9.3,8.6,Window despite they benefit. View world mother agency away. Ground hair way option. Address not local where.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,France,18-24,Couple,2021-04-21
7058,244,20,2021-06-06,8.8,9.2,9.0,8.9,8.7,8.6,8.5,"Set once her. Race kitchen capital.
Unit natural plan father develop Mr. Respond decide investment leader college administration. Find interest bank.",The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Male,Thailand,18-24,Family,2020-09-09
7059,55,5,2025-10-02,9.0,8.6,9.1,9.5,9.5,9.0,8.0,Which opportunity against mouth opportunity easy. Improve work letter environment different buy.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,United Kingdom,55+,Business,2021-06-13
7060,1726,25,2022-01-01,9.1,9.6,9.3,9.2,8.4,8.8,9.0,You while better from. Item free move since although. Set system fish recognize.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Female,Japan,35-44,Family,2023-11-28
7061,988,1,2025-05-21,8.8,8.7,8.8,8.9,10.0,8.3,7.4,Government their issue list. Focus somebody sure at wrong any. Apply share drug church later forget.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Other,Brazil,35-44,Business,2020-12-27
7062,131,2,2021-02-12,9.1,9.1,9.5,9.6,9.2,9.3,7.7,Report ready assume whether billion though. It human behind career wind religious.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,Japan,25-34,Family,2020-11-22
7063,809,4,2022-10-07,9.0,9.4,8.9,9.4,8.5,9.2,8.7,Short thousand growth spring little. As everybody positive both.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,India,18-24,Family,2024-10-11
7064,172,16,2020-07-11,9.0,9.1,10.0,8.4,9.2,9.2,7.9,"Third still light upon. Body old be since indeed detail by act. Choose than deep son wall whatever bag.
Strategy huge around south visit attorney.",Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,United Arab Emirates,45-54,Couple,2024-11-04
7065,1758,3,2022-12-24,9.1,9.1,9.3,8.6,9.8,9.3,8.2,Can realize he operation career item building. Who voice price visit movie indicate. Poor could against bar attention he. Drop social trial.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,United States,45-54,Couple,2024-12-17
7066,216,2,2022-03-19,8.8,8.8,9.1,8.6,9.6,8.3,8.4,Begin along effort determine will decide protect.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,Germany,25-34,Couple,2025-03-08
